Name,cls
C1=CC=C2C(=C1)C(=C(N2)O)/C=C/3\C=CC4=C(N=NC4=C3)C5=CN=CC=C5,1
C1CCN(CC1)CC2=CC=C(C=C2)C3=NC4=C5N3CCNC(=O)C5=CN=C4,1
C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)OC)C(=O)N[C@@H](CC(C)C)C(=O)C(=O)NC2=CC(=CC=C2)OC)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)C(=O)C,1
CCCCC/C(=N\S(=O)(=O)CC1=CC=C(C=C1)F)/NC2=CC(=C(C=C2)OC3=C4C(=NC=C3)C=CS4)F,1
CC1=C(C=CC(=C1)NC2=NC=C3CN(C(=O)N(C3=N2)[C@H]4CCN(C4)C(=O)C5CCCC5)C6=CC=CC=C6Cl)N7CCN(CC7)C,1
C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=S)NCC4=CC=C(C=C4)Cl,1
CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCN(CC5)CCCNC6=CC=CC7=C6C(=O)N(C7=O)[C@@H]8CCC(=O)NC8=O)CSC9=CC=CC=C9)S(=O)(=O)C(F)(F)F)C1=CC=C(C=C1)Cl)C,1
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=CC(=C(C=C4)C(=O)NC5CCNCC5)F,1
COCCNC(=O)C1=CC=CC2=C1C=CC(=C2)OC3=C4C=CC(=CC4=NC=C3)OC,1
C1=CC2=C(C=CC(=C2)OC3=NC=NC4=C3C=CN4)C(=C1)C(=O)NC5=CC=C(C=C5)Cl,1
C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CCC3=CN=CC=C3,1
CN1CCN(CC1)CCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
COC1=C(C(=CC(=C1)C2C3=C(C=C4C(=C3)CCN4)OC(=C2C#N)N)Br)OC,1
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=CC(=CC=C4)OC(F)F)NC5=CC(=C(C=C5)N6CCN(CC6)C)C,1
C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,1
CC(C)CN1CCC(CC1)C2=NC3=C4N2CCNC(=O)C4=CN=C3,1
CN(C)CC1=CC=C(C=C1)C2=NC3=C4N2CCNC(=O)C4=CN=C3,1
CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C)C5=C(C=CC=C5Cl)Cl,1
CN(C)CC(CCO)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
CN(C)CC(CO)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
CC1=CC=C(C=C1)CS(=O)(=O)/N=C(\CCOC)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,1
COC1=C(C(=CC(=C1)C2C3=C(C(=C(C=C3)N)N)OC(=C2C#N)N)Br)OC,1
CCOCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/C(F)(F)F,1
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CC=C5)C#N)CN6CC[C@@H](C6)O)Cl,1
CCCCCC(=O)NC1=C(C=CC(=C1)N(C)C2=CC(=O)OC3=CC=CC=C32)OC,1
C[C@@H]1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)C4=NC(=NN4C5=CC=C(C=C5)C)C(=O)N6CCC7(CCCC7)CC6)C,1
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=C(C=C(C=C4)C(=O)NC5CCNCC5)OC,1
CC(C)OC1=C(C=CC(=C1)N2CCN(CC2)C)NC3=NC=C4CN(C(=O)N(C4=N3)C5=CC=CC(=C5)NC(=O)C=C)C,1
C[C@H](C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC=NC=C4)NC(=O)CCOC,1
C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)COC3=CN=CC=C3,1
C1CCN(CC1)C(=S)SCC(=O)NC2=CC(=CC=C2)NC(=O)C3=CC=CC=N3,1
CC1=C(NC2=C1C(=NC=N2)NC3=CC(=CC=C3)Cl)C,1
C1COCCN1C(=S)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,1
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)CN(C5=CC=CC=C45)CCO,1
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=C(C=CC=C5NC4=O)C#N,1
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C(=C3)F)C(=O)NC4CCN(CC4)C)OCCO)C,1
CC1=C(C=CC(=C1)C(=O)NC2CCNCC2)NC3=NC=C4C(=N3)C(=CS4)C5=CC=CC=C5OC,1
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CC=C5)C#N)CNCCN(C)C)Cl,1
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)O[C@@H]5CCOC5)O,1
CC(CO)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)C#N)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,1
CC1=CC=C(C2=NC3=C(C=CC=C3N=C12)C(=O)NCCCN(C)CCCNC(=O)C4=C5C(=CC=C4)N=C6C(=CC=C(C6=N5)C)C)C,1
C1=CC(=CC(=C1)O)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,1
C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)F,1
CC1(CC(CCO1)(CCNC2=CC(=CC=C2)[N+](=O)[O-])C3=CC=CC=C3)C,1
COC1=CC=CC(=C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,1
C1CCC(C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,1
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)NCC3=CC=CC=C3F,1
C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)NC(=O)CCN(CCO)CCO)C6=CC=CC=C6S5,1
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=CC=CC=C5N(C4=O)CCO,1
CC1=C(C(=CC=C1)C)N2C(=C(C=N2)C(=O)NC3=NC4=CC=CC=C4C=C3)C,1
C1COCCN1C2=CC=C(C=C2)NC3=NC(=CC(=N3)N4CCOCC4)C5=CN=C(C=C5C(F)(F)F)N,1
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C=CC(=C4)OC)F)NC5=CC(=C(C=C5)N6CCN(CC6)C(=O)C)C,1
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C=CC(=C4)OC)F)NC5=CC(=C(C=C5)N6CCN(CC6)C)C(C)C,1
CCCCC/C(=N\S(=O)(=O)CC1=CC=CC=C1)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,1
CC1=CC=C(C=C1)NC(=O)N2CCOC3=C2C=CC(=C3)OC4=NC=NC5=C4C=CN5,1
CC1=CC=C(C=C1)CNC(=O)N2CCOC3=C2C=CC(=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC,1
CC(C)C[C@@H](C(=O)C(=O)NC1=CC(=CC(=C1)OC)OC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2,1
CC1=C(C=CC(=C1)NC2=NC=C3C(=N2)C(=CS3)C4=CC=CC=C4OC)C(=O)NC5CCNCC5,1
C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=S)NC4=CC(=C(C=C4)F)Cl,1
C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)OC)C(=O)N[C@@H](CC(C)C)C(=O)C(=O)NC2=CC=CC(=C2)C(=O)C)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)C(=O)C,1
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C=CC(=C4)OC)F)NC5=CC(=C(C=C5)N6CCOCC6)C,1
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CC=C5)C#N)CNC(C)(C)C(=O)O)Cl,1
CC(C)(C)OC(=O)N[C@@H]1CCCN(C1)C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N,1
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=CC=CC=C5NC4=O,1
CC1=C(NC2=C1C(=NC=N2)NC3=CC(=CC=C3)Br)C,1
CC(C)C(CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
CN(C)CCNC(=O)C1=C(C=CC2=C1N=C3C4=CC=CC(=O)C4=CC=C3N2)O,1
CN(C)CCNC(=O)C1=C2C(=CC(=C1)OC)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
CN(C)C[C@@H](CO)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
CC(C1=CC=C(C=C1)N2CCOC2=O)C(=O)NC3=NNC(=C3)C4CC4,1
C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,1
CN1C=NC=C1CN(CCN(CC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=N3)C4=CC=C(C=C4)C#N,1
CC1(CC(CCO1)(CCNC2=CC(=CC=C2)Cl)C3=CC=CC=C3)C,1
CC1(CC(CCO1)(CCNC2=CC(=C(C=C2)F)Cl)C3=CC=CC=C3)C,1
CC1=C(C=CC(=C1)OCC2=NN=C(N2C3=CN=CC=C3)SC4CCCC4)C5=CC=C(C=C5)S(=O)(=O)N,1
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)CNC(=O)NC3=CN=CC=C3,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC=C6O,1
COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=C2C=CC=C3Br)C4=CC=CC=C4,1
COC1=C(C=CC(=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O,1
COCC/C(=N\S(=O)(=O)CC1=CC=C(C=C1)Br)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,1
CN1C=CN=C1C2C(NC3=CC=CC4=C3C2=NNC4=O)C5=NC=CN5C,1
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=C(C=C(C(=C4)F)C(=O)NC5CCNCC5)F,1
CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OCC#N,1
CN(CCCNC(=O)C1=CC=CC2=CC3=C(C(=CC=C3)Br)N=C21)CCCNC(=O)C4=CC=CC5=CC6=C(C(=CC=C6)Br)N=C54,1
CN(CCCNC(=O)C1=C2C(=CC=C1)N=C3C=CC4=CC=CC=C4C3=N2)CCCNC(=O)C5=C6C(=CC=C5)N=C7C=CC8=CC=CC=C8C7=N6,1
CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=C(C=C3)OCCN5CCOCC5)NN=C4N,1
CC(=O)O[C@@H]1C[C@]2([C@@H](CC[C@@H]2O)C3=C1[C@]4([C@H](OC(=O)/C(=C/N(C)CCCN5CCOCC5)/C4=C(C3=O)O)COC)C)C,1
CCN(CC)CCN(CC)/C=C/1\C2=C(C(=O)C3=C([C@]2([C@H](OC1=O)COC)C)[C@@H](C[C@]4([C@H]3CC[C@@H]4O)C)OC(=O)C)O,1
CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC(=C(C(=C3)OC)OC)OC,1
COC1=CC=C(C=C1)C(=CC#N)C2=CC(=C(C=C2)OC)OC,1
CC1=C(C=CC(=C1)OCC2=NN=C(N2C3=CN=CC=C3)SC4CCCC4)C5=CC=C(C=C5)S(=O)(=O)C,1
C1=CC(=CN=C1)CNC(=O)NC2=CC=C(C=C2)SC3=CC=C(C=C3)Cl,1
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)NCC3=CC(=CN=C3)F,1
C1CN(CCN1CCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7)C8=CC=CC=N8,1
C1CN(CCN1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
C1CC1C(C2=CSC=C2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6CCC(CC6)O,1
CNC(=O)NC1=NC=C(C(=C1)C(F)(F)F)C2=NN3C=C(C=C3C(=N2)N4CCOCC4)CN5CCN(CC5)S(=O)(=O)C,1
C1=CC2=C(C=C1[N+](=O)[O-])C(=C(N2)O)C3=C(C4=C(N3)C=CC(=C4)Cl)N=O,1
CC1=C(C=C(C=C1)F)C(=O)/C=C\C(=O)O[C@H](CC=C(C)C)C2=CC(=O)C3=C(C=CC(=C3C2=O)O)O,1
CCOC(=O)CCC(=O)NC1=C(C=CC(=C1)N(C)C2=CC(=O)OC3=CC=CC=C32)OC,1
CN(C1=CC(=C(C=C1)OC)N)C2=CC(=O)OC3=CC=CC=C32,1
COC1=C(C(=CC(=C1)C2C3=CC4=C(C=C3OC(=C2C#N)N)OCO4)Br)OC,1
COC1=C2C=C(C=N1)C3=CC4=C(C=CN=C4C=C3)C5=CN(CCNC(=O)C6=CC(=CC=C6)S(=O)(=O)N2)N=C5,1
CC(C)COC(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NC1=CC=CC2=C1N=CC=C2,1
C1C[C@H](N(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)N[C@@H](CNC(=O)NCC3=CC=C(C=C3)N)C(=O)O,1
C1=CC(=CC(=C1)F)C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N,1
COC1=CC=C(C=C1)C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N,1
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C4CN(C(=O)N(C4=N3)C5=CC=CC(=C5)NC(=O)C=C)C6=CC=C(C=C6)OCC7=CC=CC=C7)OC,1
CC1=C(C=NC=C1)C2=CC3=CN=C(N=C3C=C2)NC4=CC=C(C=C4)C(=O)NCCOC,1
CC(=O)N1CCN(CC1)CCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
CS(=O)(=O)N1CCN(CC1)C2=NC(=CC(=N2)N3CCOCC3)C4=CN=C(C=C4C(F)(F)F)N,1
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CSC(=N2)C3=CC=CC=C3,1
COC1=CC2=C(C=CN=C2C=C1OC)OC3=NC=C4C(=C3)C=CC=C4C(=O)NC5=CC=C(C=C5)Cl,1
CC1=C(C=CC(=C1)NC2=NC=C3CN(C(=O)N(C3=N2)[C@H]4CCN(C4)C(=O)CN(C)C)C5=CC=CC=C5Cl)N6CCN(CC6)C,1
CC(=CC[C@H](C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)OC(=O)/C=C\C(=O)C3=CC=C(C=C3)F)C,1
CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=O)N(C3C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOCCOCC(=O)NC6=CC=CC7=C6CN(C7=O)C8CCC(=O)NC8=O)C,1
CN(C)CCCNC1=NC2=C(C=CC(=C2)O)C3=C1C(=O)C4=CC=CC=C43,1
CC1=CC(=CC=C1)CS(=O)(=O)/N=C(\CCOC)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,1
C1=CC2=C3C(=C1)NC(C(C3=NNC2=O)C4=CC=NC=C4)C5=CC=NC=C5,1
CN1C=CN=C1[C@H]2[C@@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,1
CC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)OC)C#CC3=CN4C(=CC=N4)N=C3,1
CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=O)N(C3C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOCC(=O)NC6=CC=CC7=C6CN(C7=O)C8CCC(=O)NC8=O)C,1
CC(C)C[C@@H](C(=O)C(=O)NC1=CC=CC(=C1)C(=O)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2,1
CCC1(CC1)COC2(C3=C(C=C(C=C3)C(C)(C)O)C(=O)N2CC4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,1
CC(=O)O[C@@H]1C[C@]2([C@@H](CC[C@@H]2O)C3=C1[C@]4([C@H](OC(=O)/C(=C/N(CCCN(C)C)CCCN(C)C)/C4=C(C3=O)O)COC)C)C,1
C1=CSC(=C1)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N,1
C1=CC=C(C=C1)C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N,1
CCOC1=C(C=CC(=C1)C(=CC#N)C2=CC(=C(C=C2)OC)OC(=O)[C@H](C(C)C)N)OC.Cl,1
C1CNCCN(C1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
CCN(CC)CCOC1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,1
C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)NC(=O)CCNCCN)C6=CC=CC=C6S5,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=CC(=C(C=C6N5)F)F,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=C(C(=C(C=C6N5)F)F)F,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CNCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC=C6Cl,1
COC1=CC(=CC(=C1OC)OC)C2C3=C(C=C4C(=C3)CCN4)OC(=C2C#N)N,1
C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=S)NC4=CC=C(C=C4)S(=O)(=O)NC5=NC=CS5,1
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CN4C=CN=C4,1
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=NC=CC(=C4C=C3)C(=O)NC5=CC=C(C=C5)Cl,1
CC(=O)C1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NCCOC,1
CN(C1=CC(=C(C=C1)OC)OC(=O)CCCC(=O)OC)C2=CC(=O)OC3=CC=CC=C32,1
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NCC)OCCO)C,1
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NCCN5CCN(CC5)C)OCCO)C,1
CN(C)CCNC(=O)C1=C2C(=CC(=C1)Cl)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
C1=CC=C2C(=C1)C=C(N2)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NC3=CC=CC4=C3N=CC=C4,1
C1=CC=C(C=C1)/C=C/C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NC2=CC=CC3=C2N=CC=C3,1
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)N(C=C2)C)N(CCCN)C(=O)C4=CC=C(C=C4)C,1
C1=CC2=C3C=NC=CC3=C(N=C2C(=C1)C4=NC=NN4)NC5=CC=C(C=C5)Cl,1
COC1=C(C=C(C=C1)C(=C)C2=CC(=CC(=C2)OC)OC)O,1
C1CCN(CC1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CNCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC=C6F,1
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=CC=CC=C5C(=O)O4,1
CCCCN1CCC(CC1)C2=NC3=C4N2CCNC(=O)C4=CN=C3,1
CCOC(=O)NC1=NC=C(C(=C1)C(F)(F)F)C2=NN3C=C(C=C3C(=N2)N4CCOCC4)CN5CCN(CC5)S(=O)(=O)C,1
CCC(=O)N1CC[C@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=CC=CC=C4Cl)NC5=CC(=C(C=C5)N6CCN(CC6)C)C,1
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)N)OCCO)C,1
CC1=C(C=CC(=C1)NC2=NC=C3CN(C(=O)N(C3=N2)[C@H]4CCN(C4)C(=O)C5CC5)C6=CC=CC=C6Cl)N7CCN(CC7)C,1
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)CNC5=CC=CC=C45,1
C1=CC(=CC(=C1)Cl)NC(=S)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,1
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=CC=C(C=C4)C)NC5=CC(=C(C=C5)N6CCN(CC6)C)C,1
COC1=C2C=C(C=N1)C3=CN4C(=NC=C4C5=CN(CCNC(=O)C6=CC(=CC=C6)S(=O)(=O)N2)N=C5)C=C3,1
C/C(=N\S(=O)(=O)CC1=CC=CC=C1)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,1
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C=CC(=C4)OC)F)NC5=C(C=C(C=C5)N6CCN(CC6)C)C,1
CCCCC/C(=N\S(=O)(=O)CC1=CC=C(C=C1)F)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,1
CC1=C(C=CC(=C1)NC2=NC=C3CN(C(=O)N(C3=N2)[C@H]4CCN(C4)C(=O)C(C)(C)C)C5=CC=CC=C5Cl)N6CCN(CC6)C,1
C1CCN(C(C1)CO)CCC(=O)NC2=C3C(=C(C=C2)NC(=O)CCN4CCCCC4CO)C(=O)C5=CC=CC=C5C3=O.Cl,1
C1CN(C[C@H]1N)C2=C(C=C3C4=C2OC5=CC6=CC=CC=C6C=C5N4C=C(C3=O)C(=O)O)F,1
C1CN(C[C@@H]1N)C2=C(C=C3C4=C2OC5=C(N4C=C(C3=O)C(=O)O)C=CC6=CC=CC=C65)F,1
CC(C)[C@H](CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,1
CC1=C2C(=C(C=C1)Cl)C=C3C=CC=C(C3=N2)C(=O)NCCCN(C)CCCNC(=O)C4=CC=CC5=CC6=C(C=CC(=C6N=C54)C)Cl,1
C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NCCC#N)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O,1
C[C@@H](C1=CC=C(C=C1)N2CCOC2=O)C(=O)NC3=NNC(=C3)C4CC4,1
CC(C1=CC=C(C=C1)N2CCC(C2=O)C(=O)N)C(=O)NC3=NNC(=C3)C4CC4,1
CN(C)C1=CC=C(C=C1)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NC2=CC=CC3=C2N=CC=C3,1
CCCO/C(=C\C1=CC(=C(C=C1)OC)F)/C(=O)C2=CC(=C(C(=C2)OC)OC)OC,1
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCN)C(=O)C4=CC(=C(C=C4)C)F,1
CCC(C1=NC2=C(C(=O)N1CC3=CC(=CC=C3)F)SC=C2)N(CCCN)C(=O)C4=CC=C(C=C4)C,1
C1CC(C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,1
CN(C)CCOC1=CC(=C(C=C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5)F,1
C1CCN(CC1)CCOC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,1
CC(C)NC1=CC(=CC=C1)N2C=CC(=C2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,1
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2)C3=CC=CC(=C3)N=C(N)N.Cl,1
CCOC(=O)C1=C2C(=CN1)[C@@H](C3=C(N2)CN(CC3=O)C(=O)CN)C4=CC=C(O4)SC5=NC6=CC=CC=C6N5.Cl,1
COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=C2C=CC(=C3)Cl)C4=CC=CC=C4,1
COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=C2C=CC=C3F)C4=CC=CC=C4,1
C1CSCCC12N=C(N=C(N2OCCCOC3=CC=C(C=C3)Br)N)N.Cl,1
CC1=C(C=CC(=C1)NC2=NC=C3CN(C(=O)N(C3=N2)[C@H]4CCN(C4)C(=O)CO)C5=CC=CC=C5Cl)N6CCN(CC6)C,1
C1=CC(=CC(=C1)O)N2C3=C(C=CC(=C3)C#N)C=C4C2=NC(=O)N(C4=O)C5=CC(=CC=C5)Cl,1
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C(=C4)F)C(=O)NCCN5CCOCC5)OCCO)C,1
C1CN(CCN1)C2=CC=C(C=C2)C3=NC4=C5N3CCNC(=O)C5=CN=C4,1
C1CCN(C1)CC2=CC=C(C=C2)C3=NC4=C5N3CCNC(=O)C5=CN=C4,1
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)N6CCN(CC6)C,1
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)Cl,1
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)N6CCOCC6,1
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)N6CCNCC6,1
CC(C)OC1=NC2=CC=CC=C2C(=C1)C(=O)N3CCC4(CC3)CC(=O)C5=NN(C=C5O4)C(C)(C)C,1
CC1=NC2=CC=CC=C2C(=C1)C(=O)N3CCC4(CC3)CC(=O)C5=NN(C=C5O4)C(C)(C)C,1
